pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1604980240.66160,0,1.00059,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,28,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980240.77351,0,1.00027,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,25,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980240.78716,0,1.00047,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,23,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980241.37385,0,1.00051,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,27,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980241.66260,0,1.00100,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,29,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980241.77383,0,1.00032,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,26,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980241.78751,0,1.00035,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,24,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980242.37403,0,1.00018,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,28,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980242.66184,0,0.99924,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,30,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980242.77420,0,1.00037,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,27,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980242.78801,0,1.00050,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,25,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980243.37426,0,1.00023,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,29,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980243.66317,0,1.00133,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,31,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980243.77441,0,1.00021,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,28,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980243.78904,0,1.00103,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,26,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980244.37495,0,1.00069,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,30,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980244.66366,0,1.00049,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,32,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980244.77464,0,1.00023,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,29,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980244.78940,0,1.00036,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,27,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980245.37499,0,1.00004,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,31,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980245.66401,0,1.00035,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,33,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980245.77520,0,1.00056,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,30,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980245.78990,0,1.00050,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,28,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980246.37547,0,1.00048,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,32,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980246.66436,0,1.00035,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,34,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980246.77549,0,1.00029,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,31,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980246.79004,0,1.00014,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,29,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980247.37587,0,1.00040,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,33,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980247.66482,0,1.00046,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,35,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
