pkt arrive time in UTC,Lable,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1605057021.26974,111,1.00032,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,137,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057021.48548,111,1.00042,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,183,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057021.52993,111,1.00036,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,184,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057021.92034,111,1.00023,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,140,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057022.27018,111,1.00044,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,138,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057022.48646,111,1.00098,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,184,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057022.53039,111,1.00046,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,185,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057022.92075,111,1.00041,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,141,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057023.27085,111,1.00067,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,139,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057023.48884,111,1.00238,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,185,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057023.53093,111,1.00054,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,186,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057023.92121,111,1.00046,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,142,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057024.27151,111,1.00066,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,140,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057024.48905,111,1.00021,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,186,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057024.53123,111,1.00030,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,187,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057024.92163,111,1.00042,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,143,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057025.27193,111,1.00042,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,141,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057025.48967,111,1.00062,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,187,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057025.53157,111,1.00034,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,188,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057025.92200,111,1.00037,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,144,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057026.27236,111,1.00043,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,142,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057026.48999,111,1.00032,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,188,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057026.53268,111,1.00111,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,189,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057026.92248,111,1.00048,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,145,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057027.27247,111,1.00011,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,143,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057027.49089,111,1.00090,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,189,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057027.53335,111,1.00067,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,190,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057027.92281,111,1.00033,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,146,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057028.27267,111,1.00020,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,144,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057028.49101,111,1.00012,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,190,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057028.53383,111,1.00048,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,191,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057028.92321,111,1.00040,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,147,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057029.27310,111,1.00043,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,145,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057029.49125,111,1.00024,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,191,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057029.53436,111,1.00053,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,192,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057029.92352,111,1.00031,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,148,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057030.27350,111,1.00040,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,146,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057030.49254,111,1.00129,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,192,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057030.53514,111,1.00078,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,193,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057030.92388,111,1.00036,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,149,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057031.27387,111,1.00037,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,147,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057031.49193,111,0.99939,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,193,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057031.53556,111,1.00042,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,194,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057031.92440,111,1.00052,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,150,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057032.27431,111,1.00044,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,148,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057032.49246,111,1.00053,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,194,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057032.53647,111,1.00091,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,195,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057032.92463,111,1.00023,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,151,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057033.27472,111,1.00041,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,149,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057033.49272,111,1.00026,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,195,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057033.53675,111,1.00028,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,196,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057033.92569,111,1.00106,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,152,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057034.27508,111,1.00036,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,150,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057034.49325,111,1.00053,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,196,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057034.53725,111,1.00050,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,197,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057034.92605,111,1.00036,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,153,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057035.27526,111,1.00018,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,151,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057035.49341,111,1.00016,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,197,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057035.53809,111,1.00084,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,198,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057035.92652,111,1.00047,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,154,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057036.27581,111,1.00055,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,152,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057036.49451,111,1.00110,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,198,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057036.53856,111,1.00047,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,199,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057036.92691,111,1.00039,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,155,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057037.27636,111,1.00055,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,153,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057037.49498,111,1.00047,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,199,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057037.53934,111,1.00078,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,200,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057037.92796,111,1.00105,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,156,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057038.27727,111,1.00091,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,154,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057038.49514,111,1.00016,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,200,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057038.53987,111,1.00053,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,201,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057038.92839,111,1.00043,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,157,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057039.27943,111,1.00216,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,155,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057039.49592,111,1.00078,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,201,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057039.54013,111,1.00026,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,202,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057039.92862,111,1.00023,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,158,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057040.28003,111,1.00060,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,156,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057040.49616,111,1.00024,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,202,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057040.54060,111,1.00047,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,203,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057040.92912,111,1.00050,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,159,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057041.28018,111,1.00015,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,157,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057041.49717,111,1.00101,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,203,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057041.54106,111,1.00046,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,204,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057041.93052,111,1.00140,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,160,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057042.28061,111,1.00043,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,158,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057042.49761,111,1.00044,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,204,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057042.54153,111,1.00047,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,205,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057042.93092,111,1.00040,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,161,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057043.28078,111,1.00017,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,159,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057043.49819,111,1.00058,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,205,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057043.54184,111,1.00031,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,206,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057043.93131,111,1.00039,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,162,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057044.28125,111,1.00047,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,160,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057044.49837,111,1.00018,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,206,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057044.54282,111,1.00098,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,207,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057044.93317,111,1.00186,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,163,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057045.28140,111,1.00015,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,161,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057045.50055,111,1.00218,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,207,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057045.54311,111,1.00029,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,208,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057045.93449,111,1.00132,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,164,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057046.28171,111,1.00031,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,162,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057046.50154,111,1.00099,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,208,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057046.54367,111,1.00056,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,209,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057046.93487,111,1.00038,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,165,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057047.28187,111,1.00016,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,163,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057047.50242,111,1.00088,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,209,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057047.54406,111,1.00039,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,210,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057047.93537,111,1.00050,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,166,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057048.28231,111,1.00044,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,164,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057048.50285,111,1.00043,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,210,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057048.54433,111,1.00027,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,211,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057048.93620,111,1.00083,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,167,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057049.28273,111,1.00042,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,165,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057049.50329,111,1.00044,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,211,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057049.54534,111,1.00101,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,212,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057049.93665,111,1.00045,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,168,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057050.28314,111,1.00041,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,166,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057050.50369,111,1.00040,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,212,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057050.54617,111,1.00083,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,213,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057050.93713,111,1.00048,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,169,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057051.28352,111,1.00038,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,167,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057051.50436,111,1.00067,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,213,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057051.54719,111,1.00102,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,214,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057051.93792,111,1.00079,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,170,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057052.28390,111,1.00038,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,168,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057052.50484,111,1.00048,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,214,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057052.54748,111,1.00029,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,215,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057052.93867,111,1.00075,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,171,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057053.28431,111,1.00041,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,169,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057053.50519,111,1.00035,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,215,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057053.54798,111,1.00050,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,216,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057053.93892,111,1.00025,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,172,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057054.28533,111,1.00102,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,170,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057054.50560,111,1.00041,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,216,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057054.54855,111,1.00057,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,217,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057054.93994,111,1.00102,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,173,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057055.28642,111,1.00109,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,171,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057055.50598,111,1.00038,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,217,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057055.54888,111,1.00033,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,218,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057055.94032,111,1.00038,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,174,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057056.28685,111,1.00043,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,172,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057056.50614,111,1.00016,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,218,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057056.54979,111,1.00091,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,219,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057056.94072,111,1.00040,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,175,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057057.28749,111,1.00064,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,173,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057057.50695,111,1.00081,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,219,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057057.55076,111,1.00097,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,220,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057057.94109,111,1.00037,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,176,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057058.28822,111,1.00073,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,174,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057058.50718,111,1.00023,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,220,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057058.55104,111,1.00028,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,221,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057058.94138,111,1.00029,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,177,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
